sample,piece,field,analysis,XCO2(mol%),XN2(mol%),XCH4(mol%),area_CO2_v1,area_CO2_v2,area_N2,area_CH4,CO2_v1_mol,CO2_v2_mol,N2_mol,CH4_mol,laser,rest,cross_section_CO2_v1,cross_section_CO2_v2,cross_section_N2,cross_section_CH4
BU18FA20,H,trl1,fi010,0.904,0.095,0.001,0.0,3462.4744174772236,243.20459561839817,13.987205860169007,0.0,2308.316278318149,243.20459561839817,1.8649607813558677,532,v,1.0,1.5,1.0,7.5
BU18FA20,I,scz1,fi01,0.967,0.033,0.0,3987.4666583672333,4527.235549303379,237.61188626816548,17.972084077376486,3987.4666583672333,3018.1570328689195,237.61188626816548,2.3962778769835316,532,v,1.0,1.5,1.0,7.5
BU18FA20,J,ff1,fi01,0.871,0.129,0.0,15509.39766579373,0.0,2288.30643101063,51.89115504319549,15509.39766579373,0.0,2288.30643101063,6.918820672426065,532,v_150 (500nm)_532nm_edge_100%_x100_vis_ld_h30um_30sx2_02,1.0,1.5,1.0,7.5
BU18FA20,J,ff1,fi01,0.92,0.08,0.0,6499.032449916459,9991.814474231966,1143.1665767480192,0.0,6499.032449916459,6661.209649487977,1143.1665767480192,0.0,532,v_1800 (450-850nm)_532nm_edge_100%_x100_vis_ld_h30um_60sx2_02,1.0,1.5,1.0,7.5
BU18FA20,J,ff1,fi02,0.855,0.145,0.0,12577.946637327517,0.0,2128.7290235057208,0.0,12577.946637327517,0.0,2128.7290235057208,0.0,532,v_150 (500nm)_532nm_edge_100%_x100_vis_ld_h30um_30sx2_01,1.0,1.5,1.0,7.5
BU18FA20,J,ff1,fi02,0.914,0.086,0.0,2055.90753877524,3557.448928345117,418.22766384395914,0.0,2055.90753877524,2371.6326188967446,418.22766384395914,0.0,532,v_1800 (450-850nm)_532nm_edge_100%_x100_vis_ld_h30um_60sx2_01,1.0,1.5,1.0,7.5
BU18FA20,J,ff1,fi03,0.839,0.161,0.0,16500.40299347525,0.0,3172.6748154116017,9.206329182624023,16500.40299347525,0.0,3172.6748154116017,1.227510557683203,532,v_150 (500nm)_532nm_edge_100%_x100_vis_ld_h30um_30sx2_01,1.0,1.5,1.0,7.5
BU18FA20,J,ff1,fi03,0.909,0.091,0.0,2042.4653942646523,3692.7573713644497,453.40542473920067,0.0,2042.4653942646523,2461.8382475762996,453.40542473920067,0.0,532,v_1800 (450-850nm)_532nm_edge_100%_x100_vis_ld_h30um_60sx2_01,1.0,1.5,1.0,7.5
BU18FA22,A,ff1,fi01,0.959,0.041,0.0,1162.1134884537064,1688.369689892375,98.4682249346628,0.0,1162.1134884537064,1125.5797932615833,98.4682249346628,0.0,532,v,1.0,1.5,1.0,7.5
BU18FA22,A,ff1,fi02,0.937,0.063,0.0,251.04032962004894,326.5715492040193,31.618313836267525,0.0,251.04032962004894,217.71436613601284,31.618313836267525,0.0,532,v,1.0,1.5,1.0,7.5
BU18FA22,A,ff2,fi01,0.908,0.092,0.0,528.8572579499869,759.3551179273372,104.43986875558937,0.0,528.8572579499869,506.23674528489147,104.43986875558937,0.0,532,v,1.0,1.5,1.0,7.5
BU18FA22,A,ff2,fi04,0.956,0.044,0.0,664.3741369824888,899.6066769501549,57.861170894587644,0.0,664.3741369824888,599.7377846334366,57.861170894587644,0.0,532,v,1.0,1.5,1.0,7.5
BU18FA22,A,ff2,fi05,0.933,0.067,0.0,207.125408685714,273.70652222095896,28.060670342267723,0.0,207.125408685714,182.47101481397263,28.060670342267723,0.0,532,v,1.0,1.5,1.0,7.5
BU18FA22,A,qtz2,fi02,0.86,0.14,0.0,17128.431963675674,0.0,2793.7748381827773,7.700258579853963,17128.431963675674,0.0,2793.7748381827773,1.0267011439805285,532,v,1.0,1.5,1.0,7.5
BU18FA22,A,qtz2,fi03,0.826,0.173,0.001,9890.848651983546,0.0,2075.910985770106,64.10523741659867,9890.848651983546,0.0,2075.910985770106,8.547364988879822,532,v,1.0,1.5,1.0,7.5
BU18FA22,A,qtz2,fi04,0.859,0.141,0.0,28344.466175475158,0.0,4664.264870608195,0.0,28344.466175475158,0.0,4664.264870608195,0.0,532,v,1.0,1.5,1.0,7.5
BU18FA22,A,qtz3a,fi01,0.853,0.147,0.0,29647.605920047783,0.0,5114.018752097705,0.0,29647.605920047783,0.0,5114.018752097705,0.0,532,v,1.0,1.5,1.0,7.5
BU18FA22,A,qtz3a,fi02,0.863,0.137,0.0,9072.7822675418,0.0,1434.2861823259987,0.0,9072.7822675418,0.0,1434.2861823259987,0.0,532,v,1.0,1.5,1.0,7.5
BU18FA22,A,qtz3a,fi03,0.858,0.142,0.0,23390.483646364126,0.0,3868.404092679103,60.452211582684626,23390.483646364126,0.0,3868.404092679103,8.060294877691284,532,v,1.0,1.5,1.0,7.5
BU18FA22,A,qtz3a,fi04,0.866,0.134,0.0,8289.829497922607,0.0,1285.554708317732,0.2602765960478104,8289.829497922607,0.0,1285.554708317732,0.03470354613970805,532,v,1.0,1.5,1.0,7.5
BU18FA22,A,qtz3b,fi01,0.859,0.141,0.0,13978.2323038078,0.0,2287.6696958086764,0.0,13978.2323038078,0.0,2287.6696958086764,0.0,532,v,1.0,1.5,1.0,7.5
BU18FA22,A,qtz3b,fi02,0.852,0.148,0.0,16664.883884709223,0.0,2894.3499982622875,0.0,16664.883884709223,0.0,2894.3499982622875,0.0,532,v,1.0,1.5,1.0,7.5
BU18FA22,A,qtz3b,fi03,0.855,0.145,0.0,9634.294423268973,0.0,1639.6123909763091,0.0,9634.294423268973,0.0,1639.6123909763091,0.0,532,v,1.0,1.5,1.0,7.5
BU18FA22,A,qtz3b,fi04,0.852,0.148,0.0,7519.559602274586,0.0,1305.2514667460425,0.0,7519.559602274586,0.0,1305.2514667460425,0.0,532,v,1.0,1.5,1.0,7.5
BU18FA22,A,qtz3b,fi05,0.857,0.138,0.005,4230.004547284518,0.0,679.5120411270553,189.60901549683723,4230.004547284518,0.0,679.5120411270553,25.281202066244965,532,v,1.0,1.5,1.0,7.5
BU18FA22,A,scz4,fi02,0.816,0.182,0.002,1673.950748900324,0.0,372.63831094934415,36.39311281298055,1673.950748900324,0.0,372.63831094934415,4.8524150417307395,532,1-v,1.0,1.5,1.0,7.5
BU18FA22,A,trl4,fi01,0.0,0.252,0.748,0.0,0.0,1040.516551167634,23171.67156784882,0.0,0.0,1040.516551167634,3089.5562090465096,532,v,1.0,1.5,1.0,7.5
BU18FA22,A,trl4,fi03,0.866,0.134,0.0,4352.371341411562,0.0,675.934203570962,0.0,4352.371341411562,0.0,675.934203570962,0.0,532,1-v,1.0,1.5,1.0,7.5
BU18FA22,B,scz2,fi01,0.961,0.039,0.0,8643.28172858456,10945.250724627174,638.4402679633388,0.0,8643.28172858456,7296.833816418116,638.4402679633388,0.0,532,v,1.0,1.5,1.0,7.5
BU18FA22,B,scz2,fi05,0.901,0.097,0.001,2294.91687075035,0.0,247.25216119126176,26.926217359796514,2294.91687075035,0.0,247.25216119126176,3.590162314639535,532,v,1.0,1.5,1.0,7.5
BU18FA22,B,scz2,fi06,1.0,0.0,0.0,113.80977170927179,222.84217299849576,0.0,0.0,113.80977170927179,148.56144866566385,0.0,0.0,532,v,1.0,1.5,1.0,7.5
BU18FA22,B,scz2,fi0x,0.875,0.123,0.002,19398.915735705603,0.0,2721.346512206969,290.37108111724643,19398.915735705603,0.0,2721.346512206969,38.716144148966194,532,v,1.0,1.5,1.0,7.5
BU18FA22,B,Trl1,fi01,0.881,0.111,0.007,88.09664222618083,427.7127967945869,47.07894469334944,23.21731646065787,88.09664222618083,285.1418645297246,47.07894469334944,3.0956421947543826,532,v,1.0,1.5,1.0,7.5
BU18FA22,B,Trl1,fi02,0.94,0.06,0.0,49.880104861365695,425.4684390339702,21.31014649286454,0.0,49.880104861365695,283.6456260226468,21.31014649286454,0.0,532,v,1.0,1.5,1.0,7.5
BU18FA22,B,Trl1,fi03,0.871,0.129,0.0,19098.09950449376,0.0,2825.3173859685853,28.892582139258856,19098.09950449376,0.0,2825.3173859685853,3.852344285234514,532,1-v,1.0,1.5,1.0,7.5
BU18FA22,C,brt1,fi01,0.981,0.0,0.019,85.24848065657595,134.4275845443208,0.0,20.002397422674257,71.04040054714663,79.07504973195341,0.0,2.9415290327462142,785,785-v,1.2,1.7,1.0,6.8
BU18FA22,C,brt2,fi01,0.963,0.0,0.037,68.61808024104894,67.66127061317819,0.0,25.120297120919926,57.18173353420745,39.80074741951658,0.0,3.6941613413117538,785,785-v,1.2,1.7,1.0,6.8
BU18FA22,C,brt3,fi01,0.459,0.495,0.046,0.0,38.87413280691446,24.655759861107235,15.652804478094298,0.0,22.8671369452438,24.655759861107235,2.3018830114844557,785,785-v,1.2,1.7,1.0,6.8
BU18FA22,C,scz6,fi01,0.963,0.037,0.0,241.0824821734239,301.4607794375237,17.118787458365723,0.568820429509751,241.0824821734239,200.9738529583491,17.118787458365723,0.07584272393463347,532,532-v,1.0,1.5,1.0,7.5
BU18FA22,D,scz1,fi01,0.977,0.023,0.0,4312.48984519187,5311.009060289932,187.13630164130183,1.698614105025242,4312.48984519187,3540.6727068599544,187.13630164130183,0.22648188067003225,532,v,1.0,1.5,1.0,7.5
BU18FA22,D,scz1,fi02,0.928,0.072,0.0,43810.04965279205,40581.469234417375,5503.465761122274,36.919432658864636,43810.04965279205,27054.312822944918,5503.465761122274,4.922591021181952,532,v,1.0,1.5,1.0,7.5
BU18FA22,D,scz1,fi03,0.937,0.062,0.0,24791.3995390786,26302.69744650216,2815.560998086158,166.45612690837822,24791.3995390786,17535.13163100144,2815.560998086158,22.19415025445043,532,v,1.0,1.5,1.0,7.5
BU18FA22,D,scz1,fi04,0.95,0.05,0.0,4825.3394366887305,6348.8334382153225,472.2455738682035,5.6136578094407295,4825.3394366887305,4232.555625476882,472.2455738682035,0.7484877079254306,532,v,1.0,1.5,1.0,7.5
BU18FA22,D,scz1,fi05,0.958,0.042,0.0,1474.726447446626,1836.5991261018328,118.90632638637203,0.0,1474.726447446626,1224.3994174012219,118.90632638637203,0.0,532,v,1.0,1.5,1.0,7.5
BU18FA32,A,ff1,fi01,0.955,0.045,0.0,43336.78463687781,63329.481163906625,4039.563557569669,106.80147447387313,43336.78463687781,42219.65410927108,4039.563557569669,14.240196596516418,532,v,1.0,1.5,1.0,7.5
BU18FA32,A,ff1,fi02,0.982,0.018,0.0,20706.774764621052,32421.3586358589,794.3600505149285,13.005727261534197,20706.774764621052,21614.2390905726,794.3600505149285,1.7340969682045597,532,v,1.0,1.5,1.0,7.5
BU18FA32,A,ff1,fi03,0.99,0.01,0.0,20348.0295175397,30289.298065526178,390.5424213419945,0.0,20348.0295175397,20192.865377017453,390.5424213419945,0.0,532,V,1.0,1.5,1.0,7.5
BU18FA32,A,ff1,fi04,0.992,0.007,0.0,12062.379080403243,18211.581114873443,182.69513492859835,21.844150304425362,12062.379080403243,12141.054076582295,182.69513492859835,2.9125533739233815,532,V,1.0,1.5,1.0,7.5
BU18FA32,A,ff1,fi05,0.944,0.055,0.001,9946.24772383774,14625.51011581742,1148.46668347948,157.06357200203536,9946.24772383774,9750.340077211613,1148.46668347948,20.94180960027138,532,v,1.0,1.5,1.0,7.5
BU18FA32,A,ff1,fi06,0.944,0.054,0.001,13921.838962624277,18820.957847737078,1525.220000151756,307.3161946368415,13921.838962624277,12547.30523182472,1525.220000151756,40.97549261824553,532,v,1.0,1.5,1.0,7.5
BU18FA32,A,ff1,fi08,0.977,0.019,0.004,5036.821990737498,7635.189603690559,195.9113622812602,283.81538911824276,5036.821990737498,5090.126402460372,195.9113622812602,37.842051882432365,532,V,1.0,1.5,1.0,7.5
BU18FA32,A,ff1,fi09,0.938,0.062,0.0,16137.476213647871,22661.01002431298,2047.932823863357,51.50267988711559,16137.476213647871,15107.340016208653,2047.932823863357,6.867023984948745,532,V,1.0,1.5,1.0,7.5
BU18FA32,A,ff1,fi010,0.935,0.063,0.001,6995.71031807093,11192.789330358428,979.0962452049374,148.51783208381167,6995.71031807093,7461.859553572285,979.0962452049374,19.80237761117489,532,V,1.0,1.5,1.0,7.5
BU18FA32,A.II,incC,fi01,0.859,0.141,0.0,2137.7003777340633,1225.029566970104,484.5935214866226,0.0,2137.7003777340633,816.6863779800693,484.5935214866226,0.0,532,v,1.0,1.5,1.0,7.5
BU18FA32,A.II,incC,fi02,0.809,0.191,0.0,929.137671509002,105.97108472704463,236.01884451118758,0.0,929.137671509002,70.64738981802975,236.01884451118758,0.0,532,v,1.0,1.5,1.0,7.5
BU18FA32,AII,incC,fi01,0.807,0.192,0.0,3164.448384329759,0.0,753.6987372802599,6.4857252040373785,3164.448384329759,0.0,753.6987372802599,0.8647633605383171,532,v_150 (500nm)_532nm_edge_100%_x100_vis_ld_h50um_15sx2_01,1.0,1.5,1.0,7.5
BU18FA32,AII,incC,fi01,0.949,0.051,0.0,915.1890200759641,1223.8356109298186,93.37779896645264,0.0,915.1890200759641,815.8904072865457,93.37779896645264,0.0,532,v_1800 (450-850nm)_532nm_edge_100%_x100_vis_ld_h30um_40sx2_01,1.0,1.5,1.0,7.5
BU18FA32,AII,incC,fi02,0.829,0.169,0.002,1063.118311047142,0.0,216.90233288782028,18.866597751202416,1063.118311047142,0.0,216.90233288782028,2.515546366826989,532,v_150 (500nm)_532nm_edge_100%_x100_vis_ld_h30um_15sx2_01,1.0,1.5,1.0,7.5
BU18FA32,AII,incC,fi02,0.918,0.082,0.0,1217.5073620449548,1875.0203367306922,218.9952233407997,0.0,1217.5073620449548,1250.0135578204615,218.9952233407997,0.0,532,v_1800 (450-850nm)_532nm_edge_100%_x100_vis_ld_h30um_40sx2_01,1.0,1.5,1.0,7.5
BU18FA32,AII,incC,fi03,0.858,0.142,0.001,5721.398514428757,0.0,944.6416685691034,33.27237830067726,5721.398514428757,0.0,944.6416685691034,4.436317106756968,532,v_150 (500nm)_532nm_edge_100%_x100_vis_ld_h50um_10sx2_01,1.0,1.5,1.0,7.5
BU18FA32,AII,incC,fi03,0.917,0.083,0.0,169.87743706053413,190.05363017620292,26.88116708290154,0.0,169.87743706053413,126.7024201174686,26.88116708290154,0.0,532,v_1800 (450-850nm)_532nm_edge_100%_x100_vis_ld_h30um_40sx2_01,1.0,1.5,1.0,7.5
BU18FA32,AII,incC,fi04,0.916,0.084,0.0,5570.679058193292,81.85413696540144,516.9427640257811,0.0,5570.679058193292,54.56942464360096,516.9427640257811,0.0,532,v_150 (500nm)_532nm_edge_100%_x100_vis_ld_h30um_15sx2_01,1.0,1.5,1.0,7.5
BU18FA32,AII,incC,fi05,0.842,0.141,0.017,4801.62571318399,341.3427694327768,841.0776585640668,770.34230504225,4801.62571318399,227.56184628851784,841.0776585640668,102.71230733896667,532,v_150 (500nm)_532nm_edge_100%_x100_vis_ld_h30um_15sx2_01,1.0,1.5,1.0,7.5
BU18FA32,AII,incC,fi05,0.917,0.083,0.0,1202.2885206623855,1434.006446254381,194.2203602188994,0.0,1202.2885206623855,956.0042975029206,194.2203602188994,0.0,532,v_1800 (450-850nm)_532nm_edge_100%_x100_vis_ld_h30um_40sx2_01,1.0,1.5,1.0,7.5
BU18FA32,B,ff2,fi01,0.883,0.116,0.001,32323.04494187424,664.8993045787763,4297.796918183856,341.1922594018682,32323.04494187424,443.26620305251754,4297.796918183856,45.49230125358243,532,v_150 (500nm)_532nm_edge_100%_x100_vis_ld_h30um_30sx2_01,1.0,1.5,1.0,7.5
BU18FA32,B,ff2,fi02,0.896,0.101,0.004,13799.497939640973,4947.276631123645,1919.5581907786654,534.5858000087331,13799.497939640973,3298.1844207490963,1919.5581907786654,71.27810666783108,532,v_150 (500nm)_532nm_edge_100%_x100_vis_ld_h30um_30sx2_02,1.0,1.5,1.0,7.5
BU18FA32,B,ff2,fi02,0.933,0.064,0.003,1711.6570468084967,2632.5916088513945,239.43441241363965,73.32699540006789,1711.6570468084967,1755.0610725675963,239.43441241363965,9.776932720009052,532,v_1800 (450-850nm)_532nm_edge_100%_x100_vis_ld_h30um_30sx2_01,1.0,1.5,1.0,7.5
BU18FA32,B,ff2,fi03,0.894,0.105,0.001,30820.865627123734,3189.341450830679,3856.274855019301,368.93554018347845,30820.865627123734,2126.2276338871193,3856.274855019301,49.19140535779713,532,v_150 (500nm)_532nm_edge_100%_x100_vis_ld_h30um_30sx2_01,1.0,1.5,1.0,7.5
BU18FA32,B,ff2,fi03,0.945,0.054,0.001,4079.092223935193,6002.400142220933,464.6181876074736,61.89193269727674,4079.092223935193,4001.6000948139554,464.6181876074736,8.25225769297023,532,v_1800 (450-850nm)_532nm_edge_100%_x100_vis_ld_h30um_30sx2_01,1.0,1.5,1.0,7.5
BU18FA32,B,ff2,fi04,0.886,0.113,0.001,10263.100237312734,0.0,1315.1957802554437,81.82485739381094,10263.100237312734,0.0,1315.1957802554437,10.90998098584146,532,v_150 (500nm)_532nm_edge_100%_x100_vis_ld_h30um_30sx2_01,1.0,1.5,1.0,7.5
BU18FA32,B,ff2,fi04,0.948,0.052,0.0,825.4764358900437,1324.5270574964798,92.9112021808524,0.0,825.4764358900437,883.0180383309865,92.9112021808524,0.0,532,v_1800 (450-850nm)_532nm_edge_100%_x100_vis_ld_h30um_30sx2_01,1.0,1.5,1.0,7.5
BU18FA32,B,ff2,fi05,0.903,0.096,0.001,17351.89806071005,6135.835496805803,2286.174932363608,102.7760292001842,17351.89806071005,4090.5569978705353,2286.174932363608,13.70347056002456,532,v_150 (500nm)_532nm_edge_100%_x100_vis_ld_h30um_30sx2_01,1.0,1.5,1.0,7.5
BU18FA32,B,ff2,fi05,0.959,0.04,0.001,2431.045233635411,3504.7404216760374,201.05581151225317,27.67066256201616,2431.045233635411,2336.4936144506914,201.05581151225317,3.6894216749354882,532,v_1800 (450-850nm)_532nm_edge_100%_x100_vis_ld_h30um_30sx2_01,1.0,1.5,1.0,7.5
BU18FA32,C,ff1,fi01,0.866,0.133,0.001,20859.663895196998,0.0,3206.2712940766846,152.9637613291536,20859.663895196998,0.0,3206.2712940766846,20.39516817722048,532,v,1.0,1.5,1.0,7.5
BU18FA32,C,ff1,fi02,0.875,0.124,0.001,27556.655191599584,0.0,3911.876452881612,295.4665050357674,27556.655191599584,0.0,3911.876452881612,39.39553400476898,532,1-v,1.0,1.5,1.0,7.5
BU18FA32,C,ff1,fi03,0.967,0.033,0.0,19577.403453934596,0.0,659.7302712338792,0.0,19577.403453934596,0.0,659.7302712338792,0.0,532,v,1.0,1.5,1.0,7.5
BU18FA32,C,ff1,fi04,0.957,0.043,0.0,16838.323908032122,0.0,747.8876250752893,0.0,16838.323908032122,0.0,747.8876250752893,0.0,532,v,1.0,1.5,1.0,7.5
BU18FA32,C,ff1,fi05,0.961,0.037,0.002,21157.683495776946,0.0,818.5465548794193,371.46624071285913,21157.683495776946,0.0,818.5465548794193,49.52883209504788,532,v,1.0,1.5,1.0,7.5
BU18FA32,C,ff1,fi06,0.864,0.135,0.001,9561.329612830308,0.0,1489.7783332111583,69.76589643129685,9561.329612830308,0.0,1489.7783332111583,9.302119524172914,532,v,1.0,1.5,1.0,7.5
BU18FA32,C,ff1,fi07,0.87,0.122,0.007,12908.629673122134,0.0,1816.095136747184,804.7511659837645,12908.629673122134,0.0,1816.095136747184,107.30015546450194,532,v,1.0,1.5,1.0,7.5
BU18FA32,C,ff1,fi08,0.885,0.113,0.002,15087.444109978682,0.0,1931.5828647851733,202.50917791485338,15087.444109978682,0.0,1931.5828647851733,27.001223721980452,532,v,1.0,1.5,1.0,7.5
BU18FA32,C,ff1,fi09,0.869,0.128,0.003,14104.949467867575,0.0,2079.487387127194,341.52131707982227,14104.949467867575,0.0,2079.487387127194,45.53617561064297,532,v,1.0,1.5,1.0,7.5
BU18FA32,C,ff1,fi010,0.864,0.135,0.002,10484.118633397193,0.0,1634.8239890932416,165.26844676877894,10484.118633397193,0.0,1634.8239890932416,22.03579290250386,532,v,1.0,1.5,1.0,7.5
